joannezhao, 47066, Wed May 28 20:54:36 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 0

Sent AM_AVATAR_READY signal with AvatarID: 1Sent AM_AVATAR_READY signal with AvatarID: 2
[Avatar 0] Turn 0: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 44: (0, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 45: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 46: (17, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 47: (0, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 48: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 49: (17, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 50: (1, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 51: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 52: (16, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 53: (1, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 54: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 55: (16, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 56: (0, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 57: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 58: (16, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 59: (0, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 60: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 61: (16, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 62: (0, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 63: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 64: (16, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 65: (0, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 66: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 67: (16, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 68: (0, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 69: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 70: (16, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 71: (0, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 72: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 73: (17, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 74: (0, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 75: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 76: (17, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 77: (0, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 78: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 79: (17, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 80: (0, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 81: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 82: (18, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 83: (0, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 84: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 85: (18, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 86: (0, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 87: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 88: (18, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 89: (0, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 90: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (19, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 92: (0, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 93: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 94: (19, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 95: (0, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 96: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (18, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 98: (0, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 99: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 100: (17, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 101: (0, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 102: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (17, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 104: (0, 15) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 105: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 106: (17, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 107: (1, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 108: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (16, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 110: (1, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 111: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 112: (16, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 113: (1, 15) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 114: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (16, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 116: (1, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 117: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 118: (16, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 119: (0, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 120: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (16, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 122: (0, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 123: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 124: (16, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 125: (0, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 126: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (17, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 128: (0, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 129: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 130: (17, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 131: (0, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 132: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (18, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 134: (0, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 135: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 136: (18, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 137: (1, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 138: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (18, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 140: (1, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 141: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 142: (18, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 143: (1, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 144: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (18, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 146: (1, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 147: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 148: (19, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 149: (1, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 150: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (19, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 152: (0, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 153: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 154: (19, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 155: (0, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 156: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (19, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 158: (0, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 159: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 160: (19, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 161: (0, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 162: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (19, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 164: (0, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 165: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 166: (19, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 167: (1, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 168: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (19, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 170: (1, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 171: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 172: (19, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 173: (1, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 174: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (19, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 176: (1, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 177: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 178: (19, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 179: (1, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 180: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (18, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 182: (1, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 183: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 184: (18, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 185: (0, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 186: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (17, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 188: (0, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 189: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 190: (17, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 191: (0, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 192: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (16, 19) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 194: (0, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 195: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 196: (16, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 197: (0, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 198: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (16, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 200: (0, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 201: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 202: (16, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 203: (0, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 204: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (16, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 206: (0, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 207: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 208: (16, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 209: (0, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 210: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (16, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 212: (1, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 213: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 214: (15, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 215: (1, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (15, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 218: (2, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 219: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 220: (15, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 221: (2, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 222: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (14, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 224: (2, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 225: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 226: (14, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 227: (2, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 228: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (14, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 230: (2, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 231: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 232: (14, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 233: (2, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 234: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (14, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 236: (3, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 237: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 238: (14, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 239: (3, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 240: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (14, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 242: (4, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 243: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 244: (15, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 245: (4, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 246: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (15, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 248: (5, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 249: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 250: (14, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 251: (5, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 252: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (13, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 254: (5, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 255: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 256: (12, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 257: (4, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 258: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (12, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 260: (3, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 261: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 262: (12, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 263: (2, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 264: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (11, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 266: (1, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 267: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 268: (11, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 269: (1, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 270: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (11, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 272: (1, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 273: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 274: (11, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 275: (1, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 276: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (11, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 278: (0, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 279: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 280: (10, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 281: (0, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 282: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (10, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 284: (1, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 285: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 286: (10, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 287: (2, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 288: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (10, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 290: (2, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 291: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 292: (10, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 293: (2, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 294: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (10, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 296: (2, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 297: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 298: (10, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 299: (3, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 300: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (10, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 302: (3, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 303: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 304: (10, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 305: (3, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 306: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (10, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 308: (2, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 309: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 310: (11, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 311: (2, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 312: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (11, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 314: (3, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 315: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 316: (11, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 317: (4, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 318: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (11, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 320: (4, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 321: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 322: (11, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 323: (5, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 324: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (11, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 326: (5, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 327: (21, 12) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 328: (12, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 329: (6, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 330: (21, 12) AM_AVATAR_MOVE Direction: NULL
