joannezhao, 58331, Wed May 28 20:49:34 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 1
Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 44: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 45: (10, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 46: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 47: (10, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 48: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 49: (9, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 50: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 51: (9, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 52: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 53: (9, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 54: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 55: (9, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 56: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 57: (10, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 58: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 59: (11, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 60: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 61: (11, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 62: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 63: (11, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 64: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 65: (11, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 66: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 67: (11, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 68: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 69: (11, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 70: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 71: (11, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 72: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 73: (11, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 74: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 75: (11, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 76: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 77: (11, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 78: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 79: (11, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 80: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 81: (12, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 82: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 83: (12, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 84: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 85: (13, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 86: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 87: (13, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 88: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 89: (13, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 90: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (12, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 92: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 93: (12, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 94: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 95: (12, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 96: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (12, 5) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 98: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 99: (13, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 100: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 101: (13, 5) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 102: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (13, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 104: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 105: (12, 5) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 106: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 107: (12, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (12, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 110: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 111: (13, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 112: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (13, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 114: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (13, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 116: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (13, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 118: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 119: (13, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 120: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (12, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 122: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 123: (11, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 124: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (11, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 126: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (11, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 128: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (11, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 130: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 131: (10, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 132: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (10, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 134: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 135: (9, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 136: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (9, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 138: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (9, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 140: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (10, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 142: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 143: (10, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 144: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (9, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 146: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 147: (9, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 148: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 149: (9, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 150: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (9, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 152: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (9, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 154: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 155: (9, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 156: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (10, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 158: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 159: (10, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 160: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (10, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 162: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (10, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 164: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (11, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 166: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 167: (11, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 168: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (11, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 170: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 171: (11, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 172: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (11, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 174: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (11, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 176: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (11, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 178: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 179: (12, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 180: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (12, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 182: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 183: (13, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 184: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (13, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 186: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (14, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 188: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (14, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 190: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 191: (14, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 192: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (15, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 194: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 195: (15, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 196: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (15, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 198: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (15, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 200: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (15, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 202: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 203: (14, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 204: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (14, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 206: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 207: (14, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 208: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (14, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 210: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (14, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 212: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (14, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 214: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 215: (15, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 216: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (15, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 218: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 219: (15, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 220: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (15, 12) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 222: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (15, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 224: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (15, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 226: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 227: (15, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 228: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (14, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 230: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 231: (13, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 232: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (12, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 234: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (12, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 236: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (13, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 238: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 239: (13, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 240: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (13, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 242: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 243: (13, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 244: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (12, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 246: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (12, 8) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 248: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (13, 8) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 250: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 251: (14, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 252: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (14, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 254: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 255: (14, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 256: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (14, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 258: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (14, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 260: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (14, 4) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 262: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 263: (14, 4) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 264: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (14, 4) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 266: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 267: (15, 4) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 268: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (15, 5) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 270: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (15, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 272: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (15, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 274: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 275: (15, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 276: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (16, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 278: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 279: (16, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 280: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (16, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 282: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (16, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 284: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (17, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 286: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 287: (17, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 288: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (17, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 290: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 291: (18, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 292: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (18, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 294: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (18, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 296: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (19, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 298: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 299: (19, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 300: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (19, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 302: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 303: (19, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 304: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (18, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 306: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (18, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 308: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (18, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 310: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 311: (17, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 312: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (17, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 314: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 315: (17, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 316: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (16, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 318: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (16, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 320: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (16, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 322: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 323: (15, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 324: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (15, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 326: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 327: (14, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 328: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (14, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 330: (8, 9) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (15, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 332: (8, 9) AM_AVATAR_MOVE Direction: NULL
