joannezhao, 33741, Wed May 28 03:55:54 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 1
Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 23: (14, 30) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 24: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 25: (14, 31) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 26: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 27: (15, 31) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 28: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 29: (15, 31) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 30: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 31: (15, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 32: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 33: (15, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 34: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 35: (14, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 36: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 37: (13, 31) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 38: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 39: (13, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 40: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 41: (13, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 42: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 43: (13, 32) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 44: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 45: (14, 32) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 46: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 47: (14, 32) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 48: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 49: (14, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 50: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 51: (14, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 52: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 53: (14, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 54: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 55: (14, 34) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 56: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 57: (15, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 58: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 59: (15, 34) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 60: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 61: (16, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 62: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 63: (16, 33) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 64: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 65: (16, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 66: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 67: (16, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 68: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 69: (15, 33) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 70: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 71: (15, 32) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 72: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 73: (16, 32) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 74: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 75: (16, 31) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 76: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 77: (16, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 78: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 79: (16, 30) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 80: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 81: (16, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 82: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 83: (15, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 84: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 85: (15, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 86: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 87: (15, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 88: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 89: (15, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 90: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (15, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 92: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 93: (16, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 94: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 95: (16, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 96: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (16, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 98: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 99: (16, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 100: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 101: (15, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 102: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (15, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 104: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 105: (15, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 106: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 107: (15, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (14, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 110: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 111: (14, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 112: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (14, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 114: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (14, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 116: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (15, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 118: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 119: (15, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 120: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (16, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 122: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 123: (16, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 124: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (17, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 126: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (17, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 128: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (17, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 130: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 131: (17, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 132: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (17, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 134: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 135: (17, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 136: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (17, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 138: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (16, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 140: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (16, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 142: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 143: (17, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 144: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (17, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 146: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 147: (17, 30) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 148: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 149: (18, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 150: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (18, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 152: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (18, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 154: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 155: (18, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 156: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (19, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 158: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 159: (19, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 160: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (19, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 162: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (19, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 164: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (20, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 166: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 167: (20, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 168: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (20, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 170: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 171: (20, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 172: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (20, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 174: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (21, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 176: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (21, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 178: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 179: (21, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 180: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (21, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 182: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 183: (22, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 184: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (22, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 186: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (23, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 188: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (23, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 190: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 191: (23, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 192: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (23, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 194: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 195: (23, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 196: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (23, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 198: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (23, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 200: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (23, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 202: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 203: (24, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 204: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (24, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 206: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 207: (24, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 208: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (24, 29) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 210: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (24, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 212: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (24, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 214: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 215: (24, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 216: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (24, 30) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 218: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 219: (25, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 220: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (25, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 222: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (25, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 224: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (26, 29) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 226: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 227: (26, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 228: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (26, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 230: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 231: (26, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 232: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (27, 28) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 234: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (27, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 236: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (26, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 238: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 239: (26, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 240: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (26, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 242: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 243: (26, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 244: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (26, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 246: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (27, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 248: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (27, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 250: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 251: (28, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 252: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (28, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 254: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 255: (28, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 256: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (29, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 258: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (29, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 260: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (29, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 262: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 263: (29, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 264: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (29, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 266: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 267: (29, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 268: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (29, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 270: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (29, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 272: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (29, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 274: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 275: (30, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 276: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (30, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 278: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 279: (30, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 280: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (30, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 282: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (31, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 284: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (31, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 286: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 287: (30, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 288: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (29, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 290: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 291: (28, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 292: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (28, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 294: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (28, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 296: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (28, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 298: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 299: (27, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 300: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (26, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 302: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 303: (26, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 304: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (26, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 306: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (25, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 308: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (24, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 310: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 311: (24, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 312: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (24, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 314: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 315: (24, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 316: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (24, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 318: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (25, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 320: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (25, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 322: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 323: (26, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 324: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (26, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 326: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 327: (25, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 328: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (24, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 330: (17, 18) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (24, 22) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 332: (17, 18) AM_AVATAR_MOVE Direction: NULL
