joannezhao, 40309, Wed May 28 07:19:02 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 2

Sent AM_AVATAR_READY signal with AvatarID: 1Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 88: (25, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 89: (44, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 90: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (25, 40) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 92: (44, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 93: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 94: (24, 40) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 95: (44, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 96: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (24, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 98: (44, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 99: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 100: (24, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 101: (44, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 102: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (24, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 104: (44, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 105: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 106: (25, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 107: (44, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 108: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (26, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 110: (45, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 111: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 112: (26, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 113: (45, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 114: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (27, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 116: (45, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 117: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 118: (27, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 119: (46, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 120: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (28, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 122: (46, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 123: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 124: (28, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 125: (46, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 126: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (29, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 128: (46, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 129: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 130: (29, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 131: (46, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 132: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (30, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 134: (46, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 135: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 136: (30, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 137: (46, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 138: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (31, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 140: (46, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 141: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 142: (31, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 143: (46, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 144: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (31, 41) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 146: (45, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 147: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 148: (32, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 149: (45, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 150: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (32, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 152: (45, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 153: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 154: (32, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 155: (45, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 156: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (33, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 158: (45, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 159: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 160: (33, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 161: (46, 28) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 162: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (34, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 164: (46, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 165: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 166: (34, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 167: (46, 29) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 168: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (35, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 170: (46, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 171: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 172: (35, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 173: (46, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 174: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (36, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 176: (46, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 177: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 178: (36, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 179: (45, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 180: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (37, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 182: (45, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 183: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 184: (37, 40) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 185: (45, 30) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 186: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (37, 40) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 188: (45, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 189: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 190: (37, 41) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 191: (45, 31) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 192: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (37, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 194: (46, 31) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 195: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 196: (36, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 197: (46, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 198: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (35, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 200: (46, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 201: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 202: (34, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 203: (45, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 204: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (33, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 206: (44, 32) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 207: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 208: (33, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 209: (44, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 210: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (33, 42) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 212: (44, 32) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 213: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 214: (33, 42) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 215: (44, 32) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (33, 43) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 218: (45, 32) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 219: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 220: (33, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 221: (45, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 222: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (32, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 224: (44, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 225: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 226: (32, 42) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 227: (44, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 228: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (32, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 230: (44, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 231: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 232: (32, 42) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 233: (43, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 234: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (32, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 236: (43, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 237: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 238: (31, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 239: (43, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 240: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (31, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 242: (43, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 243: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 244: (31, 44) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 245: (43, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 246: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (31, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 248: (43, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 249: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 250: (30, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 251: (43, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 252: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (30, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 254: (42, 36) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 255: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 256: (30, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 257: (42, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 258: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (30, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 260: (42, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 261: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 262: (30, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 263: (42, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 264: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (30, 44) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 266: (41, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 267: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 268: (30, 44) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 269: (41, 33) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 270: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (31, 44) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 272: (41, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 273: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 274: (31, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 275: (40, 33) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 276: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (31, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 278: (40, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 279: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 280: (31, 43) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 281: (40, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 282: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (32, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 284: (40, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 285: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 286: (32, 43) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 287: (40, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 288: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (33, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 290: (40, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 291: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 292: (33, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 293: (40, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 294: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (33, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 296: (40, 34) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 297: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 298: (33, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 299: (40, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 300: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (33, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 302: (40, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 303: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 304: (33, 41) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 305: (41, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 306: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (34, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 308: (41, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 309: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 310: (34, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 311: (41, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 312: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (34, 41) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 314: (41, 34) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 315: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 316: (35, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 317: (42, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 318: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (35, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 320: (42, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 321: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 322: (35, 41) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 323: (42, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 324: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (36, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 326: (42, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 327: (40, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 328: (36, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 329: (42, 36) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 330: (40, 17) AM_AVATAR_MOVE Direction: NULL
