joannezhao, 47431, Wed May 28 03:25:50 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 2

Sent AM_AVATAR_READY signal with AvatarID: 1Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 87: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 88: (19, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 89: (12, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 90: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (19, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 92: (12, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 93: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 94: (20, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 95: (12, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 96: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (20, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 98: (13, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 99: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 100: (20, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 101: (13, 8) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 102: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (19, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 104: (13, 7) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 105: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 106: (18, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 107: (13, 6) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (18, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 110: (12, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 111: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 112: (18, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 113: (12, 5) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 114: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (19, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 116: (12, 5) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 117: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 118: (19, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 119: (12, 4) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 120: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (19, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 122: (12, 4) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 123: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 124: (19, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 125: (12, 3) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 126: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (19, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 128: (12, 3) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 129: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 130: (19, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 131: (12, 3) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 132: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (20, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 134: (13, 3) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 135: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 136: (20, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 137: (13, 3) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 138: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (21, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 140: (13, 2) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 141: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 142: (21, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 143: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 144: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (21, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 146: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 147: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 148: (20, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 149: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 150: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (19, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 152: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 153: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 154: (18, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 155: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 156: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (17, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 158: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 159: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 160: (16, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 161: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 162: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (16, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 164: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 165: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 166: (16, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 167: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 168: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (16, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 170: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 171: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 172: (15, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 173: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 174: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (15, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 176: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 177: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 178: (15, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 179: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 180: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (14, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 182: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 183: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 184: (13, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 185: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 186: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (12, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 188: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 189: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 190: (11, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 191: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 192: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (11, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 194: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 195: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 196: (11, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 197: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 198: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (11, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 200: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 201: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 202: (11, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 203: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 204: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (11, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 206: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 207: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 208: (11, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 209: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 210: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (11, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 212: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 213: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 214: (11, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 215: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 216: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (11, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 218: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 219: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 220: (11, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 221: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 222: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (12, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 224: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 225: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 226: (12, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 227: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 228: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (12, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 230: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 231: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 232: (13, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 233: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 234: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (13, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 236: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 237: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 238: (13, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 239: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 240: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (12, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 242: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 243: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 244: (12, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 245: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 246: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (12, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 248: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 249: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 250: (13, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 251: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 252: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (13, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 254: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 255: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 256: (14, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 257: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 258: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (14, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 260: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 261: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 262: (14, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 263: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 264: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (13, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 266: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 267: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 268: (12, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 269: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 270: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (12, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 272: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 273: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 274: (12, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 275: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 276: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (13, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 278: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 279: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 280: (13, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 281: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 282: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (14, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 284: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 285: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 286: (15, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 287: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 288: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (15, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 290: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 291: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 292: (15, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 293: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 294: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (15, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 296: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 297: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 298: (15, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 299: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 300: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (15, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 302: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 303: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 304: (15, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 305: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 306: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (16, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 308: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 309: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 310: (16, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 311: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 312: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (16, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 314: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 315: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 316: (17, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 317: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 318: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (17, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 320: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 321: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 322: (16, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 323: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 324: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (16, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 326: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 327: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 328: (16, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 329: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 330: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (15, 18) AM_AVATAR_MOVE Direction: WEST
