joannezhao, 59601, Wed May 28 08:58:08 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 1
[Avatar 0] Turn 0: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 0] Turn 82: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 83: (76, 74) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 84: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 85: (76, 75) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 86: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 87: (76, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 88: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 89: (76, 75) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 90: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (77, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 92: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 93: (77, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 94: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 95: (77, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 96: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (76, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 98: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 99: (75, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 100: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 101: (74, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 102: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (74, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 104: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 105: (74, 75) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 106: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 107: (74, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 108: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (74, 75) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 110: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 111: (74, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 112: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (74, 76) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 114: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (74, 76) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 116: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (75, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 118: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 119: (75, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 120: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (75, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 122: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 123: (74, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 124: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (74, 74) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 126: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (74, 73) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 128: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (73, 73) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 130: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 131: (73, 73) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 132: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (73, 73) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 134: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 135: (73, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 136: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (73, 74) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 138: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (73, 75) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 140: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (73, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 142: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 143: (73, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 144: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (73, 76) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 146: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 147: (73, 77) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 148: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 149: (73, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 150: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (73, 77) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 152: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (74, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 154: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 155: (74, 77) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 156: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (75, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 158: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 159: (75, 77) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 160: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (76, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 162: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (76, 77) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 164: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (77, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 166: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 167: (77, 78) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 168: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (76, 78) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 170: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 171: (76, 78) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 172: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (76, 79) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 174: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (76, 79) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 176: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (76, 79) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 178: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 179: (77, 79) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 180: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (77, 79) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 182: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 183: (78, 79) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 184: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (78, 79) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 186: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (78, 79) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 188: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (79, 79) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 190: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 191: (79, 78) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 192: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (78, 78) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 194: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 195: (78, 77) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 196: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (78, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 198: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (78, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 200: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (78, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 202: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 203: (78, 74) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 204: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (78, 74) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 206: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 207: (79, 74) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 208: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (79, 74) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 210: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (79, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 212: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (79, 76) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 214: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 215: (79, 76) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (80, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 218: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 219: (80, 76) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 220: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (80, 77) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 222: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (80, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 224: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (80, 77) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 226: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 227: (81, 77) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 228: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (81, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 230: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 231: (81, 75) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 232: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (81, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 234: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (81, 75) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 236: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (82, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 238: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 239: (82, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 240: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (82, 75) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 242: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 243: (83, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 244: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (83, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 246: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (82, 74) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 248: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (82, 74) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 250: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 251: (82, 73) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 252: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (82, 73) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 254: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 255: (82, 73) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 256: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (83, 73) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 258: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (83, 73) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 260: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (84, 73) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 262: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 263: (84, 73) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 264: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (84, 74) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 266: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 267: (84, 75) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 268: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (84, 76) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 270: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (84, 76) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 272: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (84, 77) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 274: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 275: (84, 77) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 276: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (84, 78) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 278: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 279: (83, 78) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 280: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (83, 78) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 282: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (83, 78) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 284: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (83, 79) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 286: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 287: (83, 79) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 288: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (83, 80) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 290: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 291: (82, 80) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 292: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (82, 80) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 294: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (82, 80) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 296: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (82, 81) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 298: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 299: (82, 81) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 300: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (82, 81) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 302: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 303: (83, 81) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 304: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (83, 82) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 306: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (83, 82) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 308: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (83, 82) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 310: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 311: (83, 82) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 312: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (83, 81) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 314: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 315: (84, 81) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 316: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (84, 80) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 318: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (84, 79) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 320: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (85, 79) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 322: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 323: (85, 78) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 324: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (85, 77) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 326: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 327: (85, 76) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 328: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (85, 75) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 330: (61, 69) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (85, 74) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 332: (61, 69) AM_AVATAR_MOVE Direction: NULL
