joannezhao, 60399, Wed May 28 03:22:40 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 1
[Avatar 0] Turn 0: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 29: (19, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 30: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 31: (18, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 32: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 33: (18, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 34: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 35: (18, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 36: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 37: (17, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 38: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 39: (17, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 40: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 41: (17, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 42: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 43: (17, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 44: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 45: (17, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 46: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 47: (17, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 48: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 49: (17, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 50: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 51: (18, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 52: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 53: (18, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 54: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 55: (18, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 56: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 57: (19, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 58: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 59: (19, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 60: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 61: (19, 11) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 62: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 63: (20, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 64: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 65: (20, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 66: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 67: (20, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 68: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 69: (19, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 70: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 71: (18, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 72: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 73: (18, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 74: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 75: (18, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 76: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 77: (19, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 78: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 79: (19, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 80: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 81: (19, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 82: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 83: (19, 9) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 84: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 85: (19, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 86: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 87: (19, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 88: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 89: (20, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 90: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 91: (20, 10) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 92: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 93: (21, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 94: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 95: (21, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 96: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (21, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 98: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 99: (20, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 100: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 101: (19, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 102: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 103: (18, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 104: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 105: (17, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 106: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 107: (16, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (16, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 110: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 111: (16, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 112: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (16, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 114: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (15, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 116: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (15, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 118: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 119: (15, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 120: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (14, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 122: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 123: (13, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 124: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (12, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 126: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (11, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 128: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (11, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 130: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 131: (11, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 132: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (11, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 134: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 135: (11, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 136: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (11, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 138: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (11, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 140: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (11, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 142: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 143: (11, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 144: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (11, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 146: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 147: (11, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 148: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 149: (12, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 150: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (12, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 152: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (12, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 154: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 155: (13, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 156: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (13, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 158: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 159: (13, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 160: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (12, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 162: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (12, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 164: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (12, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 166: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 167: (13, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 168: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (13, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 170: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 171: (14, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 172: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (14, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 174: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (14, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 176: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (13, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 178: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 179: (12, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 180: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (12, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 182: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 183: (12, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 184: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (13, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 186: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (13, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 188: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (14, 13) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 190: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 191: (15, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 192: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (15, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 194: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 195: (15, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 196: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (15, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 198: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (15, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 200: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (15, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 202: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 203: (15, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 204: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (16, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 206: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 207: (16, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 208: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (16, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 210: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (17, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 212: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (17, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 214: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 215: (16, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 216: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (16, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 218: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 219: (16, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 220: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (15, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 222: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (14, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 224: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (13, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 226: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 227: (12, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 228: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (12, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 230: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 231: (12, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 232: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (12, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 234: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (11, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 236: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (10, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 238: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 239: (10, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 240: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (10, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 242: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 243: (10, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 244: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (10, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 246: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (10, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 248: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (10, 15) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 250: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 251: (10, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 252: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (10, 14) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 254: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 255: (10, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 256: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (10, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 258: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (10, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 260: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (10, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 262: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 263: (10, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 264: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (10, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 266: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 267: (10, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 268: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (10, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 270: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (10, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 272: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (10, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 274: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 275: (11, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 276: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (11, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 278: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 279: (12, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 280: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (13, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 282: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (14, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 284: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (14, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 286: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 287: (14, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 288: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (14, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 290: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 291: (14, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 292: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (14, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 294: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (14, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 296: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (15, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 298: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 299: (14, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 300: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (13, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 302: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 303: (12, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 304: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (12, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 306: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (13, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 308: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (13, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 310: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 311: (14, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 312: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (14, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 314: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 315: (14, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 316: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (14, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 318: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (14, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 320: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (14, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 322: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 323: (15, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 324: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (15, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 326: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 327: (15, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 328: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (15, 22) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 330: (12, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (15, 22) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 332: (12, 2) AM_AVATAR_MOVE Direction: NULL
