joannezhao, 37516, Wed May 28 04:11:21 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 1
Sent AM_AVATAR_READY signal with AvatarID: 3

Sent AM_AVATAR_READY signal with AvatarID: 2Sent AM_AVATAR_READY signal with AvatarID: 0
[Avatar 0] Turn 0: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 103: (31, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 104: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 105: (1, 6) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 106: (28, 11) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 107: (31, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (1, 6) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 110: (28, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 111: (31, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 112: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (2, 6) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 114: (27, 10) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 115: (31, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 116: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (2, 7) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 118: (27, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 119: (32, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 120: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (2, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 122: (27, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 123: (32, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 124: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (2, 7) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 126: (28, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 127: (32, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 128: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (3, 7) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 130: (29, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 131: (33, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 132: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (3, 8) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 134: (29, 9) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 135: (33, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 136: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (3, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 138: (30, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 139: (33, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 140: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (3, 8) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 142: (30, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 143: (33, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 144: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (4, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 146: (29, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 147: (33, 27) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 148: (23, 17) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 149: (4, 8) AM_AVATAR_MOVE Direction: NORTH[Avatar 2] Turn 150: (29, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 151: (33, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 152: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (4, 8) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 154: (29, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 155: (33, 27) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 156: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (5, 8) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 158: (29, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 159: (34, 27) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 160: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (5, 9) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 162: (28, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 163: (34, 26) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 164: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (5, 9) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 166: (27, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 167: (34, 25) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 168: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (5, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 170: (26, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 171: (34, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 172: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (4, 10) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 174: (26, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 175: (33, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 176: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (4, 10) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 178: (26, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 179: (33, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 180: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (4, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 182: (26, 14) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 183: (33, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 184: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (4, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 186: (27, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 187: (32, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 188: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (4, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 190: (27, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 191: (32, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 192: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (4, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 194: (26, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 195: (32, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 196: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (4, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 198: (26, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 199: (32, 24) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 200: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (3, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 202: (26, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 203: (32, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 204: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (3, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 206: (26, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 207: (32, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 208: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (3, 13) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 210: (26, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 211: (33, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 212: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (3, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 214: (27, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 215: (33, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (3, 12) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 218: (27, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 219: (34, 23) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 220: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (3, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 222: (27, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 223: (34, 23) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 224: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (2, 11) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 226: (27, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 227: (34, 23) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 228: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (2, 11) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 230: (26, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 231: (33, 23) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 232: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (2, 12) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 234: (26, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 235: (33, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 236: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (2, 12) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 238: (26, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 239: (34, 24) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 240: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (2, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 242: (25, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 243: (34, 24) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 244: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (1, 13) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 246: (24, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 247: (34, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 248: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (1, 13) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 250: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 251: (34, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 252: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (1, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 254: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 255: (34, 25) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 256: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (0, 14) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 258: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 259: (34, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 260: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (0, 14) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 262: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 263: (34, 26) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 264: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (0, 15) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 266: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 267: (34, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 268: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (0, 15) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 270: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 271: (34, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 272: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (0, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 274: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 275: (34, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 276: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (0, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 278: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 279: (34, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 280: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (0, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 282: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 283: (33, 28) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 284: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (0, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 286: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 287: (33, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 288: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (0, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 290: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 291: (33, 29) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 292: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (0, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 294: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 295: (33, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 296: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (0, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 298: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 299: (34, 29) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 300: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (0, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 302: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 303: (34, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 304: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (0, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 306: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 307: (34, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 308: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (0, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 310: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 311: (33, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 312: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (0, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 314: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 315: (32, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 316: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (0, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 318: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 319: (32, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 320: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (0, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 322: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 323: (31, 30) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 324: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (1, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 326: (23, 17) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 327: (31, 30) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 328: (23, 17) AM_AVATAR_MOVE Direction: NULL
