joannezhao, 57199, Wed May 28 07:28:10 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 1
Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 2
Sent AM_AVATAR_READY signal with AvatarID: 3
[Avatar 0] Turn 0: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 38: (18, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 39: (37, 53) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 40: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 42: (19, 19) AM_AVATAR_MOVE Direction: NORTH[Avatar 1] Turn 41: (41, 42) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 43: (38, 53) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 44: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 46: (19, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 45: (41, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 47: (38, 53) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 48: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 50: (19, 18) AM_AVATAR_MOVE Direction: WEST[Avatar 1] Turn 49: (40, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 51: (39, 53) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 52: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 53: (39, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 54: (18, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 55: (39, 53) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 56: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 57: (39, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 58: (18, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 59: (40, 53) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 60: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 61: (39, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 62: (18, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 63: (40, 52) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 64: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 65: (39, 44) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 66: (18, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 67: (40, 51) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 68: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 70: (19, 17) AM_AVATAR_MOVE Direction: NORTH[Avatar 1] Turn 69: (38, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 71: (40, 51) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 72: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 74: (19, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 73: (38, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 75: (40, 51) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 76: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 78: (20, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 77: (37, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 79: (41, 51) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 80: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 82: (20, 17) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 81: (37, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 83: (41, 51) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 84: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 86: (21, 17) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 85: (36, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 87: (41, 51) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 88: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 89: (36, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 90: (21, 16) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 91: (41, 51) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 92: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 93: (36, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 94: (21, 16) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 95: (40, 51) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 96: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 97: (36, 42) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 98: (21, 16) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 99: (40, 52) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 100: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 101: (36, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 102: (21, 16) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 103: (39, 52) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 105: (37, 42) AM_AVATAR_MOVE Direction: NORTH

[Avatar 2] Turn 106: (21, 17) AM_AVATAR_MOVE Direction: EAST[Avatar 0] Turn 104: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 3] Turn 107: (39, 52) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 108: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 109: (37, 42) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 110: (21, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 111: (38, 52) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 112: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 114: (21, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 113: (38, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 115: (38, 51) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 116: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (38, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 118: (20, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 119: (38, 50) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 120: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (38, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 122: (20, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 123: (38, 49) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 124: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 126: (20, 18) AM_AVATAR_MOVE Direction: SOUTH[Avatar 1] Turn 125: (38, 40) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 127: (38, 49) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 128: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (37, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 130: (20, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 131: (37, 49) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 132: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (37, 40) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 134: (20, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 135: (37, 49) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 136: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 138: (20, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 137: (37, 40) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 139: (36, 49) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 140: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (37, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 142: (19, 17) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 143: (36, 48) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 144: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (36, 41) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 146: (18, 17) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 147: (36, 48) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 148: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 150: (18, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 149: (36, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 151: (36, 48) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 152: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (36, 40) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 154: (17, 18) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 155: (37, 48) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 156: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (35, 40) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 158: (17, 18) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 159: (37, 48) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 160: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 162: (17, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 161: (35, 40) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 163: (37, 48) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 164: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 165: (35, 40) AM_AVATAR_MOVE Direction: SOUTH[Avatar 2] Turn 166: (18, 18) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 167: (36, 48) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 168: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (35, 41) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 170: (19, 18) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 171: (36, 49) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 172: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (35, 41) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 174: (19, 19) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 175: (36, 49) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 176: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (35, 42) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 178: (19, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 179: (36, 49) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 180: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 182: (19, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 181: (34, 42) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 183: (37, 49) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 184: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 185: (34, 42) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 186: (18, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 187: (37, 49) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 188: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (34, 42) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 2] Turn 190: (17, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 191: (38, 49) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 192: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 194: (16, 20) AM_AVATAR_MOVE Direction: WEST[Avatar 1] Turn 193: (34, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 195: (38, 49) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 196: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 198: (15, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 197: (34, 43) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 199: (38, 50) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 200: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 201: (35, 43) AM_AVATAR_MOVE Direction: SOUTH[Avatar 2] Turn 202: (15, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 203: (38, 50) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 204: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 206: (15, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 205: (35, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 207: (38, 50) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 208: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 210: (15, 20) AM_AVATAR_MOVE Direction: EAST[Avatar 1] Turn 209: (34, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 211: (38, 51) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 212: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 213: (34, 44) AM_AVATAR_MOVE Direction: SOUTH[Avatar 2] Turn 214: (16, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 215: (38, 51) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 217: (34, 45) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 218: (16, 21) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 219: (39, 51) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 220: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 222: (16, 21) AM_AVATAR_MOVE Direction: EAST[Avatar 1] Turn 221: (34, 45) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 223: (39, 50) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 224: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 226: (16, 21) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 1] Turn 225: (35, 45) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 227: (39, 50) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 228: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (36, 45) AM_AVATAR_MOVE Direction: EAST
[Avatar 2] Turn 230: (16, 21) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 231: (40, 50) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 232: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 233: (36, 45) AM_AVATAR_MOVE Direction: SOUTH[Avatar 2] Turn 234: (16, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 235: (40, 50) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 236: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 237: (36, 46) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 238: (16, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 239: (41, 50) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 240: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 242: (17, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 1] Turn 241: (36, 46) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 243: (41, 50) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 244: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 246: (17, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 245: (36, 46) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 247: (42, 50) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 248: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 250: (17, 20) AM_AVATAR_MOVE Direction: EAST[Avatar 1] Turn 249: (36, 47) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 251: (42, 49) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 252: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 253: (35, 47) AM_AVATAR_MOVE Direction: NORTH[Avatar 2] Turn 254: (18, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 255: (42, 48) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 256: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 257: (35, 47) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 258: (18, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 259: (42, 47) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 260: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 262: (18, 20) AM_AVATAR_MOVE Direction: EAST[Avatar 1] Turn 261: (34, 47) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 263: (42, 47) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 264: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 266: (19, 20) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 265: (34, 46) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 267: (42, 47) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 268: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 270: (19, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 1] Turn 269: (33, 46) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 271: (43, 47) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 272: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 274: (19, 20) AM_AVATAR_MOVE Direction: NORTH
[Avatar 1] Turn 273: (33, 45) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 275: (43, 46) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 276: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 278: (19, 19) AM_AVATAR_MOVE Direction: WEST[Avatar 1] Turn 277: (33, 45) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 279: (43, 46) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 280: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (32, 45) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 282: (18, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 283: (42, 46) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 284: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 286: (17, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 285: (32, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 287: (42, 46) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 288: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 290: (16, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 289: (32, 44) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 291: (41, 46) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 292: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 293: (32, 44) AM_AVATAR_MOVE Direction: EAST[Avatar 2] Turn 294: (15, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 295: (41, 46) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 296: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 298: (14, 19) AM_AVATAR_MOVE Direction: WEST
[Avatar 1] Turn 297: (33, 44) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 299: (41, 46) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 300: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 302: (14, 19) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 1] Turn 301: (33, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 303: (41, 47) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 304: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 1] Turn 305: (33, 43) AM_AVATAR_MOVE Direction: WEST[Avatar 2] Turn 306: (14, 20) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 307: (40, 47) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 308: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (32, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 2] Turn 310: (14, 20) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 311: (40, 47) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 312: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (32, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 2] Turn 314: (14, 21) AM_AVATAR_MOVE Direction: EAST
[Avatar 3] Turn 315: (39, 47) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 316: (15, 2) AM_AVATAR_MOVE Direction: NULL

[Avatar 2] Turn 318: (15, 21) AM_AVATAR_MOVE Direction: SOUTH[Avatar 1] Turn 317: (31, 43) AM_AVATAR_MOVE Direction: NORTH
[Avatar 3] Turn 319: (39, 46) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 320: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 322: (15, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 321: (31, 43) AM_AVATAR_MOVE Direction: WEST
[Avatar 3] Turn 323: (39, 45) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 324: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 326: (16, 22) AM_AVATAR_MOVE Direction: EAST
[Avatar 1] Turn 325: (31, 43) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 3] Turn 327: (39, 45) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 328: (15, 2) AM_AVATAR_MOVE Direction: NULL
[Avatar 2] Turn 330: (17, 22) AM_AVATAR_MOVE Direction: NORTH
