joannezhao, 56800, Wed May 28 05:14:07 EDT 2014


Sent AM_AVATAR_READY signal with AvatarID: 0
Sent AM_AVATAR_READY signal with AvatarID: 1
[Avatar 0] Turn 0: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 113: (3, 24) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 114: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 115: (3, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 116: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 117: (3, 25) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 118: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 119: (4, 25) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 120: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 121: (4, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 122: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 123: (3, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 124: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 125: (2, 26) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 126: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 127: (1, 26) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 128: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 129: (1, 27) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 130: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 131: (1, 28) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 132: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 133: (1, 29) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 134: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 135: (1, 30) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 136: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 137: (1, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 138: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 139: (0, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 140: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 141: (0, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 142: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 143: (0, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 144: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 145: (0, 32) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 146: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 147: (0, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 148: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 149: (0, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 150: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 151: (0, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 152: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 153: (0, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 154: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 155: (0, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 156: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 157: (0, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 158: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 159: (0, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 160: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 161: (0, 36) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 162: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 163: (0, 36) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 164: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 165: (1, 36) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 166: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 167: (1, 36) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 168: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 169: (1, 37) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 170: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 171: (1, 37) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 172: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 173: (1, 37) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 174: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 175: (2, 37) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 176: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 177: (2, 37) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 178: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 179: (2, 37) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 180: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 181: (3, 37) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 182: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 183: (3, 37) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 184: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 185: (3, 37) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 186: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 187: (4, 37) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 188: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 189: (4, 37) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 190: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 191: (4, 38) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 192: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 193: (4, 38) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 194: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 195: (4, 38) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 196: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 197: (5, 38) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 198: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 199: (5, 37) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 200: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 201: (5, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 202: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 203: (5, 36) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 204: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 205: (5, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 206: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 207: (5, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 208: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 209: (5, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 210: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 211: (6, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 212: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 213: (6, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 214: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 215: (6, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 216: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 217: (7, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 218: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 219: (7, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 220: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 221: (7, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 222: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 223: (8, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 224: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 225: (8, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 226: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 227: (8, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 228: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 229: (9, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 230: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 231: (9, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 232: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 233: (9, 34) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 234: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 235: (9, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 236: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 237: (8, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 238: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 239: (8, 33) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 240: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 241: (8, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 242: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 243: (7, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 244: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 245: (7, 32) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 246: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 247: (7, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 248: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 249: (6, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 250: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 251: (6, 31) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 252: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 253: (6, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 254: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 255: (6, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 256: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 257: (5, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 258: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 259: (5, 32) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 260: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 261: (5, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 262: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 263: (4, 31) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 264: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 265: (4, 31) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 266: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 267: (4, 31) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 268: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 269: (4, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 270: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 271: (3, 32) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 272: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 273: (3, 32) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 274: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 275: (3, 32) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 276: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 277: (3, 33) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 278: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 279: (3, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 280: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 281: (3, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 282: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 283: (4, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 284: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 285: (4, 33) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 286: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 287: (5, 33) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 288: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 289: (5, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 290: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 291: (4, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 292: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 293: (4, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 294: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 295: (4, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 296: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 297: (3, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 298: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 299: (3, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 300: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 301: (3, 34) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 302: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 303: (3, 34) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 304: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 305: (3, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 306: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 307: (3, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 308: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 309: (2, 36) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 310: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 311: (2, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 312: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 313: (1, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 314: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 315: (1, 35) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 316: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 317: (1, 35) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 318: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 319: (2, 35) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 320: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 321: (2, 35) AM_AVATAR_MOVE Direction: SOUTH
[Avatar 0] Turn 322: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 323: (2, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 324: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 325: (2, 36) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 326: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 327: (3, 36) AM_AVATAR_MOVE Direction: EAST
[Avatar 0] Turn 328: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 329: (4, 36) AM_AVATAR_MOVE Direction: WEST
[Avatar 0] Turn 330: (17, 28) AM_AVATAR_MOVE Direction: NULL
[Avatar 1] Turn 331: (3, 36) AM_AVATAR_MOVE Direction: NORTH
[Avatar 0] Turn 332: (17, 28) AM_AVATAR_MOVE Direction: NULL
